,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time
5047,65,25.19078770268898,96.46169748793257,1328,morning,0.8886435385409731
5048,64,37.626628418576104,62.36994980607433,1266,afternoon,26.21572436396875
5049,108,51.28185300094424,6.827803451603742,940,morning,20.950396956965523
5050,117,62.879079568018824,55.76882054129162,763,evening,13.877858050621814
5051,43,48.60530021322983,50.95226382142943,895,morning,4.133752319238312
5052,123,19.209374682455056,5.756379815569746,652,afternoon,3.9741237751520746
5053,74,48.890232767666646,30.63020603607948,1296,morning,40.66232181662882
5054,78,75.18582216245844,41.21780001866882,1126,evening,3.614090173035868
5055,26,56.514909361415675,16.0975330664612,1463,evening,34.870918551215844
5056,20,94.31419987323454,0.8761643191947277,515,night,139.08824338807736
5057,90,53.428282633668246,75.69782374834259,609,evening,34.360536324801444
5058,58,70.26461437857243,85.16344115084367,975,afternoon,2.3457386101863267
5059,55,60.504373991504735,22.910165161986463,1280,night,23.430451471273575
5060,45,37.334028908833815,0.38003380729147995,1192,evening,53.952398262391604
5061,25,48.76678748454301,88.9936947436243,537,evening,92.77424533354333
5062,65,72.25451857182986,13.395998164139167,511,evening,39.02066407200058
5063,85,43.06109854535433,40.322940903541536,950,evening,11.117429100318116
5064,92,57.990226747575306,36.59662475490204,543,morning,8.67684114108965
5065,120,37.573643797272936,16.426140058424153,1079,night,45.94935516757731
5066,65,68.58276889404655,59.88105618035468,773,night,42.8529181258631
5067,54,51.653967337648155,91.85420901064933,844,evening,19.98839304708607
5068,36,67.29373851049195,51.372333375304436,741,morning,2.7244109227558053
5069,40,74.90674845326234,97.29123867645752,648,afternoon,33.445676927077564
5070,116,63.43170595344961,19.077175936872493,633,morning,26.780699616017927
5071,132,46.387110673860384,84.85023539011394,1096,morning,0.3578421755037139
5072,59,46.75320483112286,25.69080788268624,1204,morning,30.852224965298994
5073,77,7.887149486899283,25.054150752229177,1331,night,4.259980981192295
5074,119,58.56671638101052,11.769145597509622,672,morning,52.43179798211804
5075,50,70.98876848310402,86.36330066848936,963,morning,33.58683669928811
5076,72,25.237763129066217,72.50587312738439,946,morning,1.5922909389671052
5077,83,46.86783266407696,34.16568336000837,652,afternoon,22.767449176408576
5078,100,46.46210406499587,34.94168095658284,1098,night,49.10264716945504
5079,75,59.27680112704396,84.47946117930456,624,evening,53.15640269632929
5080,41,52.93338663695173,92.75817379060489,988,night,2.6774700028606
5081,120,31.761390738640678,60.24259108853152,1346,afternoon,2.4657026919424405
5082,109,82.22423304434582,40.68393545575832,596,morning,44.74930276330955
5083,93,16.63326561746309,5.314362067519262,999,morning,7.944534099309987
5084,82,37.87829438306353,12.656501479354688,1220,morning,27.04412570347894
5085,57,23.36487900101046,14.178782259721146,1269,afternoon,28.159484541115958
5086,137,57.11473901020147,27.680334453469303,555,morning,29.81229255718376
5087,109,59.28802306266492,25.703182287474647,1446,afternoon,12.369028150735005
5088,92,47.66489247652374,54.28816478410936,1368,morning,1.2215559311899273
5089,113,25.748891431981598,94.40998804919604,1163,morning,23.132081808551092
5090,86,31.347191536403336,86.16610218664937,1218,afternoon,21.708722788997033
5091,101,67.8440313067679,50.91630037395029,1266,afternoon,17.02933431535349
5092,63,48.40474869625799,1.7298259787638215,1339,afternoon,9.835842887870635
5093,93,40.90532405467388,6.8398903244020985,742,afternoon,55.55361171846761
5094,128,36.068751777107074,86.03509071153726,552,night,13.865650803419264
5095,115,47.60203631743314,28.36300265914605,645,night,4.067692480133432
5096,113,61.38734694498015,31.809041770381253,1361,morning,42.57940906335417
5097,93,45.10493087898592,13.977745618250736,1161,morning,30.341049740549224
5098,85,58.65661602722821,22.31134153857196,1428,evening,11.095117857208383
5099,75,18.745078455111628,24.71881685145879,1323,morning,4.915858749012695
5100,41,72.6873234822961,41.20934652730311,1221,morning,17.376686159298178
5101,37,49.24080127043236,62.314551147992056,1308,morning,2.0462769074295806
5102,50,30.38633120126452,35.31560837039633,1027,night,7.560139320561466
5103,84,58.81716535541683,44.98632669512952,963,morning,99.69794852692957
5104,99,53.61684083911444,18.190009693714327,607,morning,4.893049880140661
5105,110,27.53088765524967,5.63897070068723,758,evening,9.646683498376719
5106,106,47.56900057838467,34.82403767294523,968,night,4.4887882928118445
5107,55,39.64450261118366,6.249146376636638,1284,night,72.91315066940679
5108,40,24.645261050964685,29.972013781275344,1475,afternoon,77.64251052967869
5109,86,41.567905808303536,83.75987884212132,1048,morning,1.839361850034496
5110,74,29.09375713054834,36.69308432020291,581,morning,68.5488887465865
5111,98,25.536347792402246,19.32617655599601,1256,night,4.605829826524728
5112,124,59.94185231030595,90.20675434209038,1112,afternoon,15.189678392348526
5113,32,56.11419920915037,63.93493423425579,1379,afternoon,26.478033392452332
5114,91,44.864050726695396,98.8251801543263,1024,evening,18.619888547931087
5115,71,5.167185816637428,30.025141945147094,1043,evening,4.382699171454848
5116,82,48.570092665109804,20.036907375906143,1321,night,47.046001577700274
5117,80,65.20989200870287,29.794028312771413,693,night,34.88645864602975
5118,109,74.2190120730877,81.24923592305137,1067,night,85.00953978039095
5119,108,70.35157484583634,15.152852899228852,1273,night,13.059833140307875
5120,113,26.205664081786292,24.10783056204142,1384,evening,16.884314451195557
5121,54,34.444767610503995,70.1632958963231,1241,afternoon,12.912019843159428
5122,80,46.66787761706359,73.80004313777,739,night,1.9518023671305114
5123,63,48.46617303480794,95.88413391454708,1440,morning,1.696146917373328
5124,63,50.60746849060348,98.01516768342641,1086,afternoon,42.979813779507694
5125,87,72.39183798636071,66.353111901764,1511,morning,10.05824886940791
5126,74,53.90917209821669,36.2794620923563,856,night,20.031987817599934
5127,81,74.27454051532284,45.301416645575486,603,afternoon,115.85440708892587
5128,43,34.51983569260907,43.92677108247183,1175,night,0.5344594979998565
5129,118,42.2113702878455,38.73779768318636,841,afternoon,21.87284350561034
5130,96,41.51139736572105,33.82452256143274,1096,afternoon,21.90821416991714
5131,61,48.87335543441962,16.790032739419924,1173,afternoon,196.07567495236893
5132,75,22.870461036490312,36.61590374631314,1453,morning,53.9328400135892
5133,92,88.42764203382706,96.92297343298115,1185,morning,2.07412927094818
5134,56,51.92882849853103,88.21563430745782,968,night,5.1275011346275265
5135,46,27.130773102893194,61.73266366947183,968,morning,1.0349193961093273
5136,99,28.253809209428088,19.28059806501603,1382,morning,6.575833876440169
5137,93,51.60600529767018,87.86647424112171,1256,night,7.160349284163548
5138,44,61.84577703766013,31.18659996331984,827,night,2.825601431694352
5139,121,68.79862467822431,54.571487047300195,1458,evening,22.47394271250122
5140,107,50.94626309063527,91.17947877803215,1358,evening,110.6802064208817
5141,73,62.19936565484784,33.46901055708109,859,afternoon,48.862342267261354
5142,48,56.80525683702918,91.3342733764676,835,morning,6.821075398886734
5143,121,47.89896226443757,23.51283579083201,1198,morning,45.83541436251178
5144,39,43.18802105991196,92.87031038302764,1169,afternoon,120.9318816227269
5145,47,50.540976554128505,35.866547224691494,523,afternoon,54.096342074484895
5146,63,47.68136934288521,37.460120881744295,1339,afternoon,18.971541211905862
5147,60,49.87731282335049,55.30079216457128,624,morning,9.414035273117634
5148,73,58.98779215167166,34.70264729937382,585,morning,41.33680997494263
5149,110,82.39767594113306,44.99824119218444,1176,night,46.31661389615187
5150,33,29.91053055162319,50.132397514366076,1487,morning,10.565051540380583
5151,80,51.89668207530475,49.10195485799501,1465,evening,7.615146818091753
5152,33,57.035886487094174,96.11094554136182,1050,night,33.45196987277881
5153,29,42.57343594424147,28.17884528002379,1145,afternoon,65.79307771216115
5154,36,71.59931984990028,28.45795798358698,593,morning,0.6278981394018074
5155,114,40.27896809051767,83.79216899253457,714,afternoon,130.49451943308762
5156,59,63.491279559995874,39.20088418494072,552,evening,6.390266326800824
5157,51,75.190574018672,7.319714391050902,817,afternoon,12.896663947450527
5158,48,57.95348541332105,48.12539790961142,956,night,1.6314443048336924
5159,59,46.4763183138089,55.02289144464916,1054,morning,1.7142485588046652
5160,65,59.61511980084549,61.7692734652511,537,afternoon,9.554637475332562
5161,105,42.05747561184115,23.50932587373591,618,morning,24.973575989361173
5162,87,35.825475806383295,97.3259438821466,1132,night,69.40416126394675
5163,95,57.32304377819074,73.7018271696466,745,night,2.1721592877499205
5164,95,64.99738973217548,72.01406992704477,771,night,23.683124511526643
5165,37,51.922716845096886,87.28724638255291,1259,evening,16.142515730361772
5166,47,61.17596722369036,2.6127564565097683,1066,night,136.02670849776302
5167,88,96.126287704703,61.31422287700009,534,evening,6.214653782115257
5168,66,74.40044341975624,81.78369088943283,1360,morning,13.837985238327278
5169,69,38.705306892448625,3.4373745037179715,614,night,1.0209303062911619
5170,57,53.70497564277441,75.61457141564878,563,night,73.6858841510041
5171,79,56.041345848730664,98.96972501388173,794,evening,29.21923747257243
5172,96,33.19117709137038,59.34103496414983,1031,night,26.5900630074186
5173,33,62.312383790237405,42.469238988854784,625,afternoon,1.498736623292158
5174,53,34.88347423919002,45.36083650743166,979,evening,3.127487792610754
5175,98,63.45558002772758,67.94807765332243,608,evening,46.85865642492308
5176,57,88.66383670145774,56.99557614762008,1248,evening,23.92005934493501
5177,29,47.47724110180293,78.75702365254175,739,evening,6.657185771838328
5178,66,58.74515133841071,42.163756205301425,1467,morning,23.94296143502943
5179,107,55.83811822735703,41.732465123479926,905,evening,103.36920809116059
5180,129,31.324348936568352,74.5965376524088,1214,morning,3.2843902186954894
5181,124,35.271920955665436,64.55186712406628,765,morning,105.40375098274764
5182,74,57.185728355758535,77.80980330536022,701,morning,44.76141785029986
5183,49,52.626424376983515,88.71637244117811,1150,afternoon,4.672646119571081
5184,34,47.33276489409693,26.340584450789027,1222,afternoon,50.570099643804596
5185,94,68.64244152211936,31.503587126388265,862,morning,40.87980194168208
5186,116,59.32144794861452,52.69507416384711,896,night,25.59401684959371
5187,101,94.07643354471443,93.04527908079876,1139,afternoon,44.664447605460126
5188,82,31.431198369555,83.46878998137655,732,evening,4.568227611940626
5189,128,41.99212868204532,46.844571925734726,1022,night,38.3633434884358
5190,40,79.06245709947778,57.3118887765754,1433,afternoon,30.727088601593454
5191,76,83.7614602611876,71.2310123631173,1298,evening,10.05088508301441
5192,52,32.81399070756857,52.268008519455066,608,night,35.171521343470225
5193,41,42.21399593797845,9.844872092902147,858,afternoon,34.075496166159276
5194,106,46.4201945895841,35.273678743499914,1214,night,8.19516272969728
5195,106,78.17139981881954,4.761227385868572,643,morning,4.794017624725335
5196,32,47.28825868683442,66.98653563302638,789,morning,13.495171991183357
5197,56,46.60332721299798,33.712378430713365,1018,afternoon,15.2828795007466
5198,52,44.712739568560316,73.83626937842142,624,evening,52.14439914717867
5199,79,52.1766106230139,42.97101641177831,1271,evening,17.185244601198633
5200,89,56.86877561980425,4.558832730586859,692,morning,40.021923859223286
5201,86,87.56993885489095,37.96160362499622,919,evening,18.63591003305877
5202,106,79.28267699962868,21.86945591008971,1153,morning,2.0846278715733035
5203,67,28.36287905109149,21.429075079524473,1227,afternoon,31.730753212145565
5204,47,46.24983806056327,37.7609835883574,545,afternoon,67.72438399599794
5205,75,50.408035148682465,97.83263103315149,1162,night,21.914195113773612
5206,100,41.12646970946019,96.00692554287527,528,afternoon,36.32558589538158
5207,52,70.0521913587511,80.34542287325564,1283,night,45.26598032140757
5208,99,76.96762831897631,24.54672502918186,662,morning,18.898642620567387
5209,81,40.40492063399539,76.39291034983515,1158,night,8.622432235288247
5210,72,50.24039423070831,1.5363448535070878,974,night,58.998775963595556
5211,68,67.94045177596946,5.63490566047109,512,afternoon,52.92822656967978
5212,54,71.36809556117899,83.57327659896103,605,night,58.87424720596723
5213,90,39.92207111213259,56.42366015593194,567,evening,52.42353947996514
5214,88,59.56287358216073,37.330767503005,1243,morning,4.285366885911872
5215,128,36.139565249431364,74.0458359866635,1472,evening,16.069567259843858
5216,87,71.13252662417247,11.436298373454933,548,afternoon,6.378609714494996
5217,67,35.44894250826829,28.668646124261045,698,morning,5.059356178822363
5218,112,52.24002632004923,72.7608562227965,1202,morning,45.62893960100138
5219,62,40.49993668959654,20.7168822933782,1435,night,19.695252644678614
5220,53,30.343585553630238,60.06426308789864,1433,morning,2.8524387957368837
5221,54,38.587172477997846,44.7663250478312,529,afternoon,15.630701701189924
5222,93,43.083772943347014,20.23638241223934,1021,morning,150.16887861244157
5223,90,74.96662902506914,88.83827098070421,1425,morning,7.162541803844641
5224,62,40.574862726789746,43.55275592673499,631,night,15.183275195436766
5225,85,51.44591010085177,59.883997560743666,750,afternoon,27.079808585137815
5226,86,36.54148429548083,25.303763538527136,908,afternoon,6.678877146794164
5227,132,68.41629140858463,34.68049550243501,1329,night,103.03636236339332
5228,100,71.12151146293601,4.898383854652744,534,night,30.227734552403344
5229,103,65.68302703812101,48.321433261504545,824,evening,7.817920697317656
5230,122,42.91390091043011,34.48460738215232,1051,evening,17.7504034739432
5231,31,36.70671417732545,32.94037710708032,636,night,13.430774828329898
5232,68,31.567764348965298,88.99432908591449,779,evening,3.913880580936411
5233,68,65.3777258247824,70.38698982153427,873,morning,10.04755842255368
5234,32,40.80665354278425,45.728952649802636,1322,afternoon,24.204125510077358
5235,59,67.02358068866502,19.53512072657084,1287,evening,2.76705231427998
5236,35,32.90247113302524,97.32514044561891,1068,evening,1.485174110409499
5237,57,45.82789671576936,7.476529062418558,678,afternoon,23.382922176528332
5238,55,40.8890176218323,13.610603518478648,827,morning,17.078477023254067
5239,119,35.7064339695507,27.03215392603807,931,afternoon,6.2570828308811315
5240,85,15.09659106809989,95.4528355325593,1011,afternoon,37.422021570401384
5241,86,23.52334000405498,27.88821052972593,1006,night,2.7594030561828657
5242,129,72.56352252091142,49.142632198354384,931,afternoon,9.45768748426006
5243,42,33.27580126602219,76.11647290806152,774,morning,3.2039753852972592
5244,55,63.39703939316054,92.91856337161613,984,night,39.01532545949272
5245,91,50.30282713249165,60.50900092692076,1025,evening,30.04899019226025
5246,96,43.10888819665983,38.42774027529535,682,night,6.26444114825331
5247,116,41.52123086434717,98.55086500603568,651,evening,24.450511462679653
5248,32,48.35810202694367,2.6162625144107166,1371,morning,35.76847250194741
5249,116,63.3242415802124,83.21731664465254,1337,afternoon,1.043005214541519
5250,120,25.44442265048037,27.742981935465373,924,afternoon,32.649886162569324
5251,75,48.68298272079079,81.74518126738354,938,evening,11.198190676787092
5252,78,57.69317954969265,16.21668782666319,1378,evening,4.359290448902144
5253,58,64.8844777889692,34.68184150371933,1176,afternoon,51.63695626625298
5254,34,70.2050284099407,5.59713268618407,746,morning,27.95210340998046
5255,26,46.33079951949864,19.962225608436512,867,evening,23.724980158709737
5256,67,21.972416247092397,60.27923363881934,1287,morning,54.32146056197455
5257,52,58.12143762275028,76.15020563520748,912,night,9.241109776805688
5258,121,47.61886271872824,91.12267942765338,912,morning,0.4268330998604707
5259,53,74.09545731870953,11.968553675881033,505,night,89.11785904593285
5260,72,54.001008545548686,14.057285229267702,1462,afternoon,9.145543399169679
5261,45,74.29950815963537,93.87755512861176,675,morning,30.100278088172505
5262,119,39.48916351683807,76.59746593229758,938,afternoon,113.2099274397753
5263,111,74.29257081342914,53.97514560148039,907,morning,7.982399403809567
5264,91,53.13525127421264,47.67255651922064,871,evening,147.69129019544155
5265,115,58.353866226830384,15.771592028800486,1269,afternoon,23.20836774679091
5266,68,15.664023457402877,37.93013383826591,894,afternoon,95.8026065704641
5267,78,72.20731135965028,37.26047709817764,1476,afternoon,2.699037487918922
5268,56,46.32476480930175,64.83464948529718,1020,night,22.71609319809846
5269,29,59.9019998467554,59.89049582602607,683,afternoon,86.66860193571232
5270,46,43.43387104143435,5.971102987031163,660,evening,5.071342440066646
5271,42,73.04582765427544,84.84801395164084,682,afternoon,9.656072188120302
5272,126,54.535667591845694,93.75477300608563,1278,night,7.165770957373008
5273,109,52.94227432651192,78.02083816230578,651,night,100.95693367376509
5274,118,87.87223541462103,17.83843797748129,628,afternoon,9.176717030519587
5275,88,0.16166882120727877,17.21683294113763,1400,evening,3.867596795335106
5276,63,41.80380776883242,72.61121651569414,929,morning,47.80783182129815
5277,123,46.87732170710725,44.086761593539734,1265,evening,21.615824135734293
5278,103,33.43840680749939,77.88038554302315,860,morning,26.740368226081536
5279,28,56.63936358137307,7.547901123652334,1466,night,28.004194856302988
5280,107,23.22751552071809,71.6436490310582,1094,night,28.480355780217558
5281,90,24.039555059479785,42.409595694571145,1332,night,18.168759987046364
5282,65,58.73675354800656,3.0984891583156537,1076,afternoon,111.35144768738105
5283,82,31.710228297957133,54.515795614353394,1223,afternoon,5.7387660817611374
5284,117,60.23685449676332,69.90358504781888,1390,night,95.00285527923488
5285,102,38.03218008220941,52.82395444714415,1417,morning,10.376464691974258
5286,34,33.246002623163385,12.28799419389992,919,afternoon,6.318607266934776
5287,37,30.25232413466401,81.5909120707334,1414,evening,29.48354130978586
5288,49,30.963695059546644,31.70848304850089,1416,evening,66.7269768573127
5289,118,41.43309536491007,92.14598684638459,760,evening,13.52589652818342
5290,44,34.044804925839024,90.68754563429418,1150,morning,2.3526285387527817
5291,68,47.50086793430879,20.036244553664893,1442,morning,23.070666516322316
5292,83,12.790551936929894,47.63653833306911,1242,morning,126.3264991964415
5293,103,33.05948912749919,13.736552390694989,740,night,14.80732357789288
5294,33,74.98304129578028,67.7746989470935,536,afternoon,0.6045567003518411
5295,118,24.852093817779345,85.19169450251162,877,night,20.847039305623113
5296,54,36.73451856448699,64.8373294040954,597,morning,14.52273524224088
5297,51,74.7825092006735,26.047484884550297,925,evening,2.070412475210877
5298,85,49.18207090605698,7.631474479168531,623,morning,62.34175354017209
5299,107,15.551215187654066,6.92604763302529,1223,evening,28.93013946903
5300,105,61.91371430802436,61.09280808712562,841,afternoon,5.024495903813194
5301,79,73.70984914450239,95.33286033087946,678,night,78.09099028877658
5302,108,49.51482049883204,69.52781777497805,932,morning,25.75789599698089
5303,51,38.83174107176449,73.06261671204662,961,night,35.057773822773164
5304,91,15.156799725432428,32.93003356520461,522,night,26.27000089290852
5305,117,40.28371699766275,58.60385563112291,688,evening,114.98662929988303
5306,65,25.073391880659315,31.65999863478548,652,evening,66.39222965005769
5307,121,49.830530278184,90.16657470555998,1156,morning,0.4997220673570347
5308,110,66.55477861058944,13.251398168658223,572,night,0.44097970696237826
5309,135,30.22005194242119,63.20244976740466,1231,afternoon,20.093516275313547
5310,103,63.69998106031568,73.08448356484452,1029,morning,11.309034123193532
5311,105,14.932550913437936,69.84901058389939,1437,afternoon,23.222467816855705
5312,42,45.04567164696376,25.73166701890598,649,night,12.390674835453204
5313,102,9.820641970538233,48.60317335865418,1215,night,63.16238823176488
5314,72,53.64180329282922,66.33468314423038,932,night,5.582555903243847
5315,31,72.54032743879768,93.0943132237593,891,evening,1.7695059366131975
5316,64,41.30123354209388,49.96599853601891,787,morning,12.598402645161901
5317,84,53.23322340078514,30.0508821428943,869,morning,4.494711732378113
5318,73,39.9284029387753,38.65209337461902,1509,evening,26.859292622506786
5319,63,57.072955158533894,54.131902810251646,722,afternoon,19.187760274063503
5320,120,66.21323739666937,97.63588057077519,484,morning,36.926352869641036
5321,45,49.727387647152064,62.83316066264526,676,morning,2.2673751489522083
5322,100,39.36948029684602,15.473616100622777,867,morning,42.120080997305934
5323,89,55.73897504187708,84.31440882350286,1394,night,9.712366968236564
5324,111,86.30321528456057,18.144719724946544,514,afternoon,33.390468323617455
5325,130,56.29937466203419,3.874619896236664,1229,night,10.317171205192292
5326,113,24.53639195944977,10.020995411009393,1229,evening,53.83524672326816
5327,122,87.84262755602464,78.61217676528707,700,evening,53.88919564177938
5328,50,33.70704941597483,90.18956750881237,1332,night,10.971887963819071
5329,104,34.32407051893395,26.820325357498042,813,evening,72.09039754925638
5330,95,70.16673829671049,49.810977077215526,624,night,11.615693563162427
5331,62,41.5998525990775,59.722301584981786,1121,afternoon,67.812627455889
5332,57,59.94724579745809,41.869041607195335,859,afternoon,6.438155346493937
5333,107,58.502406651351635,6.532401865103521,1328,evening,10.1867451280566
5334,105,58.8020295028838,5.665273867848086,911,morning,64.67363309575506
5335,105,78.88662670472897,44.034936406019675,1475,afternoon,2.5282894233034123
5336,56,44.63776296757768,79.78676511457249,718,evening,36.298252647967985
5337,35,50.67759185669012,8.462973600528978,1497,evening,34.37032342850405
5338,108,31.660289675800556,20.567571383196427,1483,morning,107.43841715002397
5339,55,64.93423528320515,26.976787260075653,959,morning,107.56473945456571
5340,70,54.118450600185824,55.91260187245937,1408,afternoon,19.646221185421602
5341,94,75.16024718411228,4.319602562373981,626,afternoon,32.22380139558734
5342,130,57.36522557043276,86.00428078549002,1107,evening,5.080592015483709
5343,54,84.62533782255016,47.072669857045,825,night,7.688493697513522
5344,52,47.45132160449027,48.52325138073294,932,afternoon,24.52315441008233
5345,37,54.703022159955495,32.65190057225428,1325,night,8.138199680482652
5346,110,51.38211357406019,21.200259665877375,1369,night,7.333824649134725
5347,34,36.11880803355431,36.366909842306086,782,morning,0.6931858106253626
5348,44,10.860239317379047,91.3400212356982,1074,night,2.285160959153024
5349,105,54.49262298396044,9.423082972701902,682,afternoon,37.28447775750915
5350,125,17.983409740538235,6.072858911774459,566,afternoon,0.4330427459887661
5351,49,59.28254160136847,11.445141393755321,791,night,67.8379655379745
5352,30,73.12160040701667,77.69775349473483,533,afternoon,2.457813406416254
5353,74,48.80976495742933,4.841644882968765,664,afternoon,5.108508810446869
5354,50,57.63794541295948,33.31652375485915,907,morning,12.481077465860999
5355,61,58.31762712523886,42.485903516088065,556,afternoon,38.910718974525416
5356,51,69.00036375454953,50.711109726251166,1438,morning,36.19082860391215
5357,52,48.0332524757006,0.31992513615193285,1241,afternoon,8.493171876871713
5358,100,25.829966544205377,48.676532741211254,505,night,11.879977810637305
5359,50,14.982788443769714,19.49243644102826,1353,evening,51.64995353247065
5360,81,43.07256646259675,9.787700292004786,1001,night,20.60175975943359
5361,36,17.401743358016624,53.329628358207884,828,night,18.385878379382692
5362,28,50.75710090915557,74.41491966102434,1043,afternoon,30.11079561852355
5363,31,55.02903352481379,93.47495399662745,1241,morning,18.310930672335402
5364,111,39.44696183972617,91.26595034907086,613,morning,17.07492802686545
5365,97,64.76434657783284,39.89966262399338,811,evening,48.07440842803656
5366,33,53.21083980650569,70.40577508768934,1381,evening,80.39426425757355
5367,51,36.750660531462366,69.56202187658982,633,night,23.906254342342873
5368,102,40.89513491470292,41.21056606735118,1009,night,10.24673647528606
5369,120,76.99918288054961,9.82104032044514,684,morning,89.69604486071486
5370,98,15.983321205672766,38.20089152841973,973,morning,36.31352752005037
5371,64,45.186414110248265,99.23578824437746,1114,afternoon,31.867578830085282
5372,137,53.96897296255651,55.50346802792576,1070,morning,27.993138000175456
5373,70,37.84874980721773,34.13910062101581,703,morning,40.45579031673586
5374,92,35.554525632718665,74.38147768639253,799,evening,44.83125796608653
5375,62,72.08969163561548,68.63257920085216,604,morning,46.988874314632056
5376,81,90.83577514699846,57.879991208408285,1110,night,111.6443314564775
5377,37,43.31243049248822,63.74326055466465,817,night,15.89014972972593
5378,97,50.50931880334754,58.49379101177132,1268,evening,8.337343776007044
5379,127,61.60439297723427,95.62770317859362,1321,afternoon,15.031354977783987
5380,81,29.62890201068454,50.913393238692684,577,night,43.67556930253434
5381,50,51.40398512908615,59.0190912971432,1221,evening,23.34153955824918
5382,106,80.67116803228066,47.16549478491962,1336,afternoon,60.005863305286354
5383,41,97.67033577910234,60.022224145526415,831,evening,8.081195006146613
5384,127,25.037819328676434,89.08269070976289,653,evening,40.07118678078833
5385,102,32.103942507188826,33.97545672232549,643,afternoon,8.604603086976404
5386,96,41.360160132451036,49.59028691425996,1350,morning,48.15061906829721
5387,66,42.58363054383025,44.861095550903244,980,evening,17.29991314701062
5388,114,71.67342178956879,39.79772816131708,1493,morning,136.44390874073855
5389,40,50.68331213392831,82.10372385239322,1442,morning,33.144990201336604
5390,119,70.04271305150962,23.194516136859576,802,morning,40.61252066737765
5391,70,54.83328567704842,49.99180005626518,987,afternoon,1.309905976221734
5392,36,47.727208559897335,92.46344134789473,1407,evening,36.427518599982655
5393,37,58.93674615623769,16.125482348351273,1160,evening,16.281011105097814
5394,97,4.444800435935804,0.4644486504650658,1141,morning,11.708327555338451
5395,83,43.45335209660928,26.52235659425074,651,evening,47.57105297908833
5396,91,44.18722897890554,92.2311359915408,1285,morning,7.787865884807866
5397,30,22.152140146254403,8.762447360350533,731,afternoon,6.020296384278432
5398,117,76.87319390616224,13.707442124550562,861,afternoon,13.16990435608924
5399,88,45.096601159228214,32.033972195834956,1221,night,29.774885118716334
5400,110,57.35903057442897,76.9703631401586,1462,evening,8.924560515583991
5401,116,67.29771266609077,75.12807593102787,527,morning,24.533872808006294
5402,115,33.34933795169667,8.707028558899577,803,afternoon,14.576545974555557
5403,30,55.69753915333989,93.38422940365233,978,night,15.160948245993742
5404,78,17.287971051194262,23.881880989698544,1458,evening,6.811473099655232
5405,118,60.91513841229212,28.063678534433723,936,morning,11.662879941575879
5406,84,38.94411409886099,38.641771192495455,1276,morning,9.599787351090633
5407,66,44.40044934661357,63.44927622863828,1152,night,8.369171007887214
5408,82,72.43833870992454,52.13094518811457,669,evening,2.5268800117439145
5409,94,86.37648837300368,92.8614900882684,779,night,17.025576041042598
5410,44,35.59707898786897,56.46206556873159,1142,morning,8.418597802813412
5411,80,32.9978063229261,85.70370322423076,770,evening,97.34032095281124
5412,81,63.790070687656,7.820379987726344,743,evening,27.616794540005234
5413,86,62.851747602042146,85.59019634203935,733,afternoon,18.597848291246
5414,99,26.217711101347128,19.771315176965786,806,afternoon,12.374195086795561
5415,86,49.531441137095705,36.25546956901209,593,night,18.528138219983386
5416,61,49.57058063018174,31.98866347588556,1146,evening,12.532144044023791
5417,90,49.16493987538987,33.72815277128814,676,morning,58.31704508293206
5418,133,63.227019289304806,91.86811018571913,677,afternoon,8.864872562130707
5419,122,80.33129295050264,44.15937225136912,725,morning,9.853642565094948
5420,76,45.34329245663709,26.79682302063827,1337,evening,37.09699684188643
5421,76,85.9499768165122,29.440200319659336,836,evening,69.35709594935346
5422,69,47.53657936899701,80.33364538875671,920,morning,34.19389570652074
5423,127,82.68943416595823,53.91143022269406,1456,night,2.656041155521595
5424,56,58.49174712601808,44.949711907656706,986,afternoon,68.77389202426602
5425,108,71.71688889006046,92.68138856801197,1172,afternoon,44.0022471411946
5426,129,68.91613544782334,93.00077006242326,1276,afternoon,8.22203015704576
5427,74,33.75403771667065,75.61182433652236,829,night,1.9395955954025992
5428,83,57.302354570854426,51.80065139745642,575,afternoon,37.920105564258705
5429,52,31.685991533418974,11.661164006408375,1067,morning,8.01988501456433
5430,50,47.9443514917373,70.79498349463903,603,afternoon,22.258231814700512
5431,71,27.117301129599014,81.51123311575937,989,morning,2.814861304095429
5432,35,45.964752519446066,85.20416673564426,568,afternoon,25.191157716030514
5433,37,51.21590375776371,58.1865275019353,759,afternoon,0.6512290338677564
5434,29,32.938696301556874,61.68390909165925,876,morning,22.906642330427324
5435,84,49.98653005852081,70.92909415905157,749,night,53.81802099235656
5436,129,66.08123338152029,87.3928874731844,745,morning,26.078137673922345
5437,86,30.414880733716096,4.542390828026221,1434,night,64.79319007557973
5438,128,67.78143535567148,56.3221945606878,1506,morning,23.88077054793557
5439,104,68.48829633574053,36.90961975724799,679,evening,34.88786374192059
5440,98,30.954373725210935,83.31592276068315,1087,morning,13.683942590107613
5441,67,0.0,13.38111416135651,1426,evening,10.563435710396885
5442,65,71.80262365089371,90.97013553862526,1013,morning,12.276169370347
5443,101,45.095662016204095,12.400661172144844,1138,morning,3.2542160462467566
5444,53,50.005805855761125,8.932670662044451,1474,morning,8.806635204619283
5445,113,90.43396353109407,34.649919452265145,632,evening,14.683481992625461
5446,64,58.49856899095492,99.47242126874279,1333,evening,12.535958009225476
5447,105,59.3035393951366,63.3802721551947,764,evening,20.53092666275652
